Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 17:11:10 ,sitting,0.33,0.82,0.82,-2.11,-1.1,1.34
2025-08-02 17:11:10 ,sitting,0.33,0.82,0.82,-0.49,1.34,-1.62
2025-08-02 17:11:10 ,sitting,0.33,0.82,0.82,-2.11,-1.1,1.34
2025-08-02 17:11:10 ,sitting,0.3,0.81,0.81,-2.72,-2.66,3.91
2025-08-02 17:11:10 ,sitting,0.27,0.81,0.81,-3.54,-2.01,3.85
2025-08-02 17:11:10 ,sitting,0.26,0.84,0.84,-2.96,1.25,1.53
2025-08-02 17:11:10 ,sitting,0.28,0.83,0.83,-2.87,3.23,-2.66
2025-08-02 17:11:10 ,sitting,0.32,0.84,0.84,-2.41,3.23,-4.33
2025-08-02 17:11:10 ,sitting,0.34,0.82,0.82,-0.27,1.74,-2.17
2025-08-02 17:11:10 ,sitting,0.33,0.81,0.81,-1.19,-0.49,0.76
2025-08-02 17:11:10 ,sitting,0.32,0.81,0.81,-2.72,-2.72,4.39
2025-08-02 17:11:10 ,sitting,0.28,0.81,0.81,-3.11,-2.72,4.18
2025-08-02 17:11:10 ,sitting,0.26,0.83,0.83,-4.0,-0.49,3.23
2025-08-02 17:11:10 ,sitting,0.27,0.83,0.83,-3.05,2.75,-1.28
2025-08-02 17:11:10 ,sitting,0.31,0.84,0.84,-2.62,3.39,-4.64
2025-08-02 17:11:10 ,sitting,0.34,0.83,0.83,-1.01,2.26,-3.17
2025-08-02 17:11:10 ,sitting,0.33,0.81,0.81,-0.31,0.4,-0.37
2025-08-02 17:11:10 ,sitting,0.33,0.82,0.82,-2.44,-2.04,3.39
2025-08-02 17:11:10 ,sitting,0.29,0.81,0.81,-2.81,-2.59,3.78
2025-08-02 17:11:10 ,sitting,0.26,0.82,0.82,-3.81,-1.46,3.85
2025-08-02 17:11:10 ,sitting,0.26,0.84,0.84,-3.23,1.53,1.68
2025-08-02 17:11:10 ,sitting,0.29,0.83,0.83,-2.84,3.27,-3.97
2025-08-02 17:11:10 ,sitting,0.33,0.84,0.84,-1.62,2.93,-4.36
2025-08-02 17:11:10 ,sitting,0.34,0.82,0.82,-0.46,1.4,-1.68
2025-08-02 17:11:10 ,sitting,0.33,0.81,0.81,-1.46,-0.73,1.13
2025-08-02 17:11:10 ,sitting,0.32,0.81,0.81,-3.05,-2.9,4.76
2025-08-02 17:11:10 ,sitting,0.28,0.81,0.81,-3.3,-2.56,3.81
2025-08-02 17:11:10 ,sitting,0.25,0.83,0.83,-3.69,-0.27,2.66
