Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-16 10:05:43 ,standing,84.0,1.53,-2.72
2025-08-16 10:05:43 ,standing,0.02,-0.24,-0.24,2.69,2.59,-3.3
2025-08-16 10:05:43 ,standing,0.01,-0.24,-0.12,-0.43
2025-08-16 10:05:43 ,standing,0.03,-0.23,-0.23,-1.68,2.93,-4.09
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-0.64,1.53,-2.72
2025-08-16 10:05:43 ,standing,0.02,-0.24,-0.24,2.69,2.59,-3.3
2025-08-16 10:05:43 ,standing,0.01,-0.24,-0.12,-0.43
2025-08-16 10:05:43 ,standing,0.03,-0.23,-0.23,-1.68,2.93,-4.09
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-0.64,1.53,-2.72
2025-08-16 10:05:43 ,standing,0.02,-0.24,-0.24,2.69,2.59,-3.3
2025-08-16 10:05:43 ,standing,0.01,-0.24,-0.24,2.5,2.75,-6.38
2025-08-16 10:05:43 ,standing,0.03,-0.23,-0.23,1.95,2.81,-8.0
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-0.95,1.25,-5.52
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-1.34,1.77,-4.67
2025-08-16 10:05:43 ,standing,0.06,-0.22,-0.22,-0.89,2.2,-1.86
2025-08-16 10:05:43 ,standing,0.03,-0.24,-0.24,2.96,5.37,-1.59
2025-08-16 10:05:43 ,standing,0.02,-0.24,-0.24,-3.3,1.19,1.25
2025-08-16 10:05:43 ,standing,0.03,-0.23,-0.23,-2.78,0.98,-0.27
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-1.53,1.56,-0.67
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-0.37,2.41,-0.98
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-0.58,1.89,-0.64
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-0.92,1.86,-1.37
2025-08-16 10:05:43 ,standing,0.04,-0.23,-0.23,-1.92,1.77,-2.72
2025-08-16 10:05:43 ,standing,0.05,-0.24,-0.24,-2.81,1.56,-2.23
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-2.53,1.16,-1.68
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-2.04,1.34,-1.98
2025-08-16 10:05:43 ,standing,0.04,-0.24,-0.24,-2.32,1.13,-1.98
2025-08-16 10:05:44 ,standing,0.04,-0.24,-0.24,-2.29,0.95,-1.71
2025-08-16 10:05:44 ,standing,0.05,-0.24,-0.24,-2.9,0.61,-2.17
2025-08-16 10:05:44 ,standing,0.06,-0.23,-0.23,-6.74,-2.56,2.93
2025-08-16 10:05:44 ,standing,0.07,-0.23,-0.23,-2.29,0.61,4.06
2025-08-16 10:05:44 ,standing,0.02,-0.25,-0.25,-4.03,-0.89,5.83
2025-08-16 10:05:44 ,standing,0.01,-0.25,-0.25,-5.49,-0.92,0.7
2025-08-16 10:05:44 ,standing,0.03,-0.24,-0.24,-4.33,-0.03,-0.73
2025-08-16 10:05:44 ,standing,0.02,-0.23,-0.23,-4.55,0.06,-0.43
2025-08-16 10:05:44 ,standing,0.02,-0.23,-0.23,-2.62,1.07,-3.42
2025-08-16 10:05:44 ,standing,0.03,-0.23,-0.23,-3.81,0.82,-2.93
2025-08-16 10:05:44 ,standing,0.04,-0.23,-0.23,-3.45,1.34,-3.45
2025-08-16 10:05:44 ,standing,0.04,-0.22,-0.22,-3.23,1.43,-3.51
2025-08-16 10:05:44 ,standing,0.05,-0.23,-0.23,-3.27,1.01,-1.1
2025-08-16 10:05:44 ,standing,0.04,-0.23,-0.23,-3.2,1.25,-1.5
2025-08-16 10:05:44 ,standing,0.04,-0.23,-0.23,-3.42,0.21,-0.12
2025-08-16 10:05:44 ,standing,0.04,-0.23,-0.23,-3.39,-0.46,2.11
2025-08-16 10:05:44 ,standing,0.03,-0.23,-0.23,-3.33,-0.61,2.62
2025-08-16 10:05:44 ,standing,0.04,-0.23,-0.23,-3.51,0.18,2.11
2025-08-16 10:05:44 ,standing,0.03,-0.23,-0.23,-3.88,-0.49,1.98
2025-08-16 10:05:44 ,standing,0.03,-0.23,-0.23,-3.54,0.06,1.77
2025-08-16 10:05:44 ,standing,0.03,-0.23,-0.23,-3.72,0.06,2.29
2025-08-16 10:05:44 ,standing,0.03,-0.22,-0.22,-4.43,-0.52,1.98
2025-08-16 10:05:44 ,standing,0.04,-0.22,-0.22,-4.18,-0.58,2.41
2025-08-16 10:05:44 ,standing,0.03,-0.22,-0.22,-4.3,-0.89,2.56
2025-08-16 10:05:44 ,standing,0.03,-0.21,-0.21,-4.73,-1.53,3.11
2025-08-16 10:05:44 ,standing,0.04,-0.21,-0.21,-4.06,-1.07,3.11
2025-08-16 10:05:44 ,standing,0.03,-0.22,-0.22,-1.77,-0.12,3.51
2025-08-16 10:05:44 ,standing,0.01,-0.23,-0.23,-2.99,-1.31,3.48
2025-08-16 10:05:45 ,standing,0.01,-0.22,-0.22,-4.03,-0.49,-0.06
2025-08-16 10:05:45 ,standing,0.02,-0.22,-0.22,-3.36,1.25,-2.04
2025-08-16 10:05:45 ,standing,0.02,-0.2,-0.2,-2.87,1.31,-1.95
2025-08-16 10:05:45 ,standing,0.02,-0.21,-0.21,-3.33,0.67,-1.59
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-2.08,1.25,-0.7
2025-08-16 10:05:45 ,standing,0.02,-0.22,-0.22,-1.13,2.04,-0.73
2025-08-16 10:05:45 ,standing,0.02,-0.23,-0.23,-2.14,1.8,-0.85
2025-08-16 10:05:45 ,standing,0.02,-0.23,-0.23,-2.59,1.8,-1.8
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-2.87,2.38,-3.69
2025-08-16 10:05:45 ,standing,0.04,-0.23,-0.23,-2.72,2.38,-2.93
2025-08-16 10:05:45 ,standing,0.04,-0.22,-0.22,-2.93,1.71,-1.43
2025-08-16 10:05:45 ,standing,0.04,-0.21,-0.21,-2.9,0.85,0.24
2025-08-16 10:05:45 ,standing,0.04,-0.22,-0.22,-2.04,0.98,1.59
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-3.02,0.82,2.11
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-3.48,0.98,1.25
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-3.75,0.98,0.73
2025-08-16 10:05:45 ,standing,0.04,-0.21,-0.21,-3.11,1.34,0.82
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-2.56,1.13,0.76
2025-08-16 10:05:45 ,standing,0.04,-0.22,-0.22,-2.69,0.79,0.79
2025-08-16 10:05:45 ,standing,0.04,-0.21,-0.21,-3.14,0.49,0.49
2025-08-16 10:05:45 ,standing,0.04,-0.21,-0.21,-2.59,0.61,1.16
2025-08-16 10:05:45 ,standing,0.04,-0.21,-0.21,-1.37,0.61,2.59
2025-08-16 10:05:45 ,standing,0.03,-0.21,-0.21,-2.75,-0.12,2.93
2025-08-16 10:05:45 ,standing,0.03,-0.21,-0.21,-3.39,-0.15,1.92
2025-08-16 10:05:45 ,standing,0.03,-0.22,-0.22,-2.87,0.67,1.62
2025-08-16 10:05:45 ,standing,0.04,-0.22,-0.22,-2.29,0.95,2.14
2025-08-16 10:05:45 ,standing,0.03,-0.23,-0.23,-2.72,0.76,1.89
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.23,0.79,0.06
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-2.66,0.92,0.18
2025-08-16 10:05:46 ,standing,0.03,-0.21,-0.21,-2.84,0.37,0.55
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-2.53,0.79,0.58
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.17,0.61,0.18
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-2.69,1.04,-0.49
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.57,0.67,-0.76
2025-08-16 10:05:46 ,standing,0.04,-0.22,-0.22,-3.66,0.61,-1.04
2025-08-16 10:05:46 ,standing,0.04,-0.22,-0.22,-2.93,1.28,-0.85
2025-08-16 10:05:46 ,standing,0.04,-0.22,-0.22,-3.02,1.1,-0.12
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.23,1.04,0.21
2025-08-16 10:05:46 ,standing,0.04,-0.22,-0.22,-3.91,0.7,0.34
2025-08-16 10:05:46 ,standing,0.03,-0.21,-0.21,-3.54,0.76,0.76
2025-08-16 10:05:46 ,standing,0.03,-0.21,-0.21,-2.96,0.82,1.31
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.2,0.64,1.5
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-3.54,0.85,0.27
2025-08-16 10:05:46 ,standing,0.03,-0.22,-0.22,-4.24,1.07,-1.53
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-4.09,1.25,-1.74
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-4.0,0.76,-0.85
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-3.17,1.1,-1.34
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-3.17,0.82,-0.37
2025-08-16 10:05:46 ,standing,0.04,-0.2,-0.2,-3.6,0.21,0.64
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-3.88,0.12,0.46
2025-08-16 10:05:46 ,standing,0.04,-0.21,-0.21,-3.27,0.76,-0.15
2025-08-16 10:05:46 ,standing,0.03,-0.21,-0.21,-3.51,0.37,1.07
2025-08-16 10:05:46 ,standing,0.02,-0.21,-0.21,-3.78,0.31,0.24
2025-08-16 10:05:46 ,standing,0.02,-0.21,-0.21,-3.45,1.31,-3.39
2025-08-16 10:05:46 ,standing,0.04,-0.2,-0.2,-2.62,1.68,-3.23
2025-08-16 10:05:47 ,standing,0.04,-0.2,-0.2,-2.84,0.46,-0.82
2025-08-16 10:05:47 ,standing,0.04,-0.2,-0.2,-2.44,0.89,-0.61
2025-08-16 10:05:47 ,standing,0.04,-0.2,-0.2,-3.2,0.79,0.03
2025-08-16 10:05:47 ,standing,0.03,-0.21,-0.21,-3.91,0.4,0.24
2025-08-16 10:05:47 ,standing,0.03,-0.21,-0.21,-3.2,0.7,-0.18
2025-08-16 10:05:47 ,standing,0.03,-0.2,-0.2,-2.01,1.04,-0.27
2025-08-16 10:05:47 ,standing,0.03,-0.2,-0.2,-2.2,1.13,-1.4
2025-08-16 10:05:47 ,standing,0.05,-0.19,-0.19,-2.14,0.95,-0.95
2025-08-16 10:05:47 ,standing,0.05,-0.19,-0.19,-2.5,0.03,1.5
2025-08-16 10:05:47 ,standing,0.05,-0.19,-0.19,-2.29,-0.27,3.85
2025-08-16 10:05:47 ,standing,0.04,-0.21,-0.21,-2.38,-0.4,5.22
2025-08-16 10:05:47 ,standing,0.03,-0.21,-0.21,-2.9,-0.18,4.58
2025-08-16 10:05:47 ,standing,0.03,-0.22,-0.22,-3.17,0.24,3.97
2025-08-16 10:05:47 ,standing,0.03,-0.22,-0.22,-3.57,0.4,2.56
