Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-16 10:01:02 ,standing,0.04,-0.21,-0.21,-3.14,1.1,-1.56
2025-08-16 10:01:02 ,standing,0.04,-0.21,-0.21,-3.69,0.76,-0.64
2025-08-16 10:01:02 ,standing,0.04,-1.95,0.95,-1.77
2025-08-16 10:01:02 ,standing,0.04,-0.22,-0.22,-2.99,1.07,-2.29
2025-08-16 10:01:02 ,standing,0.04,-0.21,-0.21,-3.14,1.1,-1.56
2025-08-16 10:01:02 ,standing,0.04,-0.21,-0.21,-3.69,0.76,-0.64
2025-08-16 10:01:02 ,standing,0.04,-0.22,-0.22,-3.05,0.85,-0.06
2025-08-16 10:01:03 ,standing,0.05,-0.21,-0.21,-2.32,1.31,0.73
2025-08-16 10:01:03 ,standing,0.04,-0.22,-0.22,-3.14,0.73,1.56
2025-08-16 10:01:03 ,standing,0.04,-0.21,-0.21,-2.26,1.59,0.82
2025-08-16 10:01:03 ,standing,0.04,-0.23,-0.23,-2.23,1.46,1.01
2025-08-16 10:01:03 ,standing,0.03,-0.21,-0.21,-2.72,1.5,-0.73
2025-08-16 10:01:03 ,standing,0.04,-0.21,-0.21,-1.34,2.32,-0.79
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-1.4,1.86,0.24
2025-08-16 10:01:03 ,standing,0.04,-0.22,-0.22,-1.59,1.31,0.82
2025-08-16 10:01:03 ,standing,0.04,-0.21,-0.21,-1.46,1.22,0.18
2025-08-16 10:01:03 ,standing,0.05,-0.21,-0.21,-2.14,1.28,1.22
2025-08-16 10:01:03 ,standing,0.06,-0.21,-0.21,-2.08,1.25,2.32
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-2.93,0.24,4.21
2025-08-16 10:01:03 ,standing,0.04,-0.22,-0.22,-3.02,0.82,3.36
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-2.53,0.85,2.78
2025-08-16 10:01:03 ,standing,0.04,-0.23,-0.23,-2.35,0.76,2.01
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-3.11,0.58,0.58
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-2.44,1.71,-0.12
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-2.35,1.19,1.31
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-3.66,0.49,0.98
2025-08-16 10:01:03 ,standing,0.05,-0.21,-0.21,-2.9,1.34,0.15
2025-08-16 10:01:03 ,standing,0.05,-0.21,-0.21,-2.93,1.01,0.82
2025-08-16 10:01:03 ,standing,0.05,-0.21,-0.21,-3.36,0.61,1.31
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-3.17,0.4,2.2
2025-08-16 10:01:03 ,standing,0.04,-0.22,-0.22,-2.87,0.52,1.28
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-3.39,0.73,0.46
2025-08-16 10:01:03 ,standing,0.06,-0.22,-0.22,-2.53,0.73,1.25
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-3.3,-0.06,1.16
2025-08-16 10:01:03 ,standing,0.05,-0.22,-0.22,-2.62,1.4,-0.49
2025-08-16 10:01:04 ,standing,0.06,-0.21,-0.21,-2.17,1.16,0.73
2025-08-16 10:01:04 ,standing,0.04,-0.22,-0.22,-3.23,0.03,1.5
2025-08-16 10:01:04 ,standing,0.05,-0.22,-0.22,-2.99,0.55,0.06
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-3.66,-0.18,0.06
2025-08-16 10:01:04 ,standing,0.05,-0.22,-0.22,-2.9,0.76,-0.55
2025-08-16 10:01:04 ,standing,0.05,-0.22,-0.22,-2.78,0.67,-0.31
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-3.39,0.06,-1.04
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-2.84,0.7,-1.65
2025-08-16 10:01:04 ,standing,0.06,-0.21,-0.21,-2.66,0.92,-0.76
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-3.05,0.43,0.0
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-3.2,0.09,-0.49
2025-08-16 10:01:04 ,standing,0.06,-0.21,-0.21,-2.84,0.7,-1.19
2025-08-16 10:01:04 ,standing,0.06,-0.2,-0.2,-2.66,0.24,1.13
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-3.69,-0.73,2.96
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-2.99,0.03,2.44
2025-08-16 10:01:04 ,standing,0.05,-0.21,-0.21,-2.08,0.12,2.96
2025-08-16 10:01:04 ,standing,0.04,-0.22,-0.22,-2.78,-0.61,4.0
2025-08-16 10:01:04 ,standing,0.04,-0.22,-0.22,-2.72,0.15,2.81
2025-08-16 10:01:04 ,standing,0.05,-0.22,-0.22,-3.54,0.09,3.02
2025-08-16 10:01:04 ,standing,0.02,-0.23,-0.23,-3.94,0.0,1.8
2025-08-16 10:01:04 ,standing,0.04,-0.23,-0.23,-4.76,0.15,-0.15
2025-08-16 10:01:04 ,standing,0.03,-0.23,-0.23,-4.94,1.04,-1.53
2025-08-16 10:01:04 ,standing,0.03,-0.23,-0.23,-5.16,0.43,-2.9
2025-08-16 10:01:04 ,standing,0.03,-0.22,-0.22,-2.93,1.8,-4.67
2025-08-16 10:01:04 ,standing,0.04,-0.21,-0.21,-1.95,1.68,-5.55
2025-08-16 10:01:04 ,standing,0.03,-0.21,-0.21,-1.4,0.09,-6.9
