Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 17:20:32 ,sitting,0.14,0.84,0.84,-2.23,1.13,0.82
2025-08-02 17:20:32 ,sitting,0.14,0.84,0.84,-2.66,0.89,1.01
2025-08-02 17:20:32 ,sitting,0.14,0.85,0.85,-2.75,0.52,1.01
2025-08-02 17:20:32 ,sitting,0.14,0.85,0.85,-2.53,0.27,1.07
2025-08-02 17:20:32 ,sitting,0.13,0.84,0.84,-2.5,0.49,0.7
2025-08-02 17:20:32 ,sitting,0.13,0.84,0.84,-2.38,0.7,0.55
2025-08-02 17:20:32 ,sitting,0.14,0.84,0.84,-2.47,0.79,0.52
2025-08-02 17:20:32 ,sitting,0.14,0.85,0.85,-2.38,0.79,0.7
2025-08-02 17:20:32 ,sitting,0.13,0.84,0.84,-2.23,0.76,0.95
2025-08-02 17:20:33 ,sitting,0.13,0.84,0.84,-2.32,0.82,0.95
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.2,0.7,0.7
2025-08-02 17:20:33 ,sitting,0.13,0.84,0.84,-2.75,0.58,0.67
2025-08-02 17:20:33 ,sitting,0.14,0.84,0.84,-2.93,0.55,0.34
2025-08-02 17:20:33 ,sitting,0.14,0.85,0.85,-3.08,0.18,0.85
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.9,0.49,0.61
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.9,0.64,0.58
2025-08-02 17:20:33 ,sitting,0.13,0.84,0.84,-3.14,0.09,1.37
2025-08-02 17:20:33 ,sitting,0.12,0.85,0.85,-3.17,0.43,1.43
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.93,0.92,1.01
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.47,0.4,0.7
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.29,0.61,0.58
2025-08-02 17:20:33 ,sitting,0.13,0.85,0.85,-2.38,0.82,0.24
2025-08-02 17:20:33 ,sitting,0.14,0.85,0.85,-2.26,0.46,0.58
2025-08-02 17:20:33 ,sitting,0.14,0.85,0.85,-2.32,-0.06,0.82
