Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 17:15:52 ,sitting,0.2127
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.23,0.46,0.0
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.47,0.49,0.09
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.29,0.31,0.46
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.14,0.43,0.27
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.23,0.46,0.0
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.47,0.49,0.09
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.29,0.31,0.46
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.14,0.43,0.27
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.23,0.46,0.0
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.47,0.49,0.09
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.38,0.34,0.4
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.44,0.37,0.4
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.41,0.49,0.49
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.29,0.55,0.46
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.41,0.58,0.55
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.29,0.4,0.43
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.26,0.55,0.49
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.32,0.55,0.31
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.35,0.58,0.43
2025-08-02 17:15:52 ,sitting,0.23,0.81,0.81,-2.32,0.52,0.24
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.29,0.49,0.31
2025-08-02 17:15:52 ,sitting,0.23,0.82,0.82,-2.47,0.55,0.37
