Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-16 18:47:35 ,squating,0.73,0.73,-65.64,-27.16,-16.27
2025-08-16 18:47:36 ,squating,-0.05,0.75,0.75,-62.13,-15.84,-10.22
2025-08-16 18:47:36 ,squating,-0.04,0.83,0.83,-70.04,-13.64,-4.55
2025-08-16 18:47:36 ,squating,-0.04,0.85,0.85,-76.35,-39.67,-11.78
2025-08-16 18:47:36 ,squating,-0.05,0.84,0.84,-76.11,-39.61,0.34
2025-08-16 18:47:36 ,squating,-0.1,0.83,0.83,-41.6,-25.24,8.7
2025-08-16 18:47:36 ,squating,-0.07,0.97,0.97,-43.61,-12.3,-9.16
2025-08-16 18:47:36 ,squating,-0.13,0.9,0.9,-40.77,-10.22,-4.09
2025-08-16 18:47:36 ,squating,-0.1,0.97,0.97,-39.67,-9.77,-16.75
2025-08-16 18:47:36 ,squating,-0.05,0.97,0.97,-33.08,-11.81,-10.31
2025-08-16 18:47:36 ,squating,-0.14,0.85,0.85,-43.88,-20.45,-4.18
2025-08-16 18:47:36 ,squating,-0.08,0.91,0.91,-38.64,-22.16,-13.58
2025-08-16 18:47:36 ,squating,-0.02,0.95,0.95,-37.66,-18.1,-13.67
2025-08-16 18:47:36 ,squating,-0.04,1.04,1.04,-36.41,-6.77,-16.97
2025-08-16 18:47:36 ,squating,-0.03,1.04,1.04,-33.2,-9.95,-8.45
2025-08-16 18:47:36 ,squating,-0.07,1.01,1.01,-33.08,-11.9,-1.65
2025-08-16 18:47:36 ,squating,-0.07,1.03,1.03,-28.14,-10.56,-0.31
2025-08-16 18:47:36 ,squating,-0.03,1.05,1.05,-23.41,-5.52,3.33
2025-08-16 18:47:36 ,squating,-0.08,1.03,1.03,-21.85,-4.33,3.91
2025-08-16 18:47:36 ,squating,-0.05,1.09,1.09,-12.63,-3.33,0.82
2025-08-16 18:47:36 ,squating,-0.06,1.1,1.1,-3.23,1.89,0.61
2025-08-16 18:47:36 ,squating,-0.03,1.16,1.16,6.5,8.51,0.79
2025-08-16 18:47:36 ,squating,-0.04,1.21,1.21,21.61,16.05,3.6
2025-08-16 18:47:36 ,squating,-0.04,1.19,1.19,38.18,18.59,13.43
2025-08-16 18:47:36 ,squating,-0.11,1.17,1.17,48.16,17.64,15.93
2025-08-16 18:47:36 ,squating,-0.08,1.16,1.16,71.04,25.02,14.1
2025-08-16 18:47:36 ,squating,-0.08,1.1,1.1,77.79,21.67,16.45
2025-08-16 18:47:36 ,squating,-0.08,1.05,1.05,86.73,23.68,18.19
2025-08-16 18:47:37 ,squating,-0.09,0.91,0.91,95.79,23.77,21.48
2025-08-16 18:47:37 ,squating,-0.13,0.8,0.8,96.28,26.28,18.74
2025-08-16 18:47:37 ,squating,-0.12,0.77,0.77,98.14,25.36,5.52
2025-08-16 18:47:37 ,squating,-0.01,0.81,0.81,90.3,16.02,2.93
2025-08-16 18:47:37 ,squating,-0.0,0.74,0.74,85.63,8.3,17.3
2025-08-16 18:47:37 ,squating,-0.07,0.7,0.7,76.6,8.39,21.82
2025-08-16 18:47:37 ,squating,-0.05,0.67,0.67,78.03,16.24,23.96
2025-08-16 18:47:37 ,squating,-0.04,0.65,0.65,84.59,13.0,35.74
2025-08-16 18:47:37 ,squating,-0.03,0.49,0.49,84.41,0.43,40.68
2025-08-16 18:47:37 ,squating,-0.09,0.46,0.46,73.7,-1.62,50.87
2025-08-16 18:47:37 ,squating,-0.08,0.37,0.37,66.8,-5.46,46.84
2025-08-16 18:47:37 ,squating,-0.13,0.36,0.36,68.7,-4.12,30.85
2025-08-16 18:47:37 ,squating,-0.14,0.29,0.29,84.05,6.01,21.0
2025-08-16 18:47:37 ,squating,-0.11,0.25,0.25,86.94,9.64,8.88
2025-08-16 18:47:37 ,squating,-0.12,0.18,0.18,82.31,-1.65,6.16
2025-08-16 18:47:37 ,squating,-0.12,0.12,0.12,79.19,2.44,6.65
2025-08-16 18:47:37 ,squating,-0.12,0.1,0.1,75.53,4.03,3.02
