Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-16 09:59:20 ,standing,0.04,-0.18,-0.18,-2.93,-0.49,1.62
2025-08-16 09:59:20 ,standing,0.05,-0.19,-0.19,-1.37,1.95,0.21
2025-08-16 09:59:20 ,standing,0.04,-0.18,-0.18,-2.5,0.37,1.16
2025-08-16 09:59:20 ,standing,0.04,-0.18,-0.18,-2.62,-0.18,0.12
2025-08-16 09:59:20 ,standing,0.05,-0.18,-0.18,-2.38,1.13,-0.4
2025-08-16 09:59:20 ,standing,0.05,-0.18,-0.18,-2.01,0.76,-0.98
2025-08-16 09:59:20 ,standing,0.05,-0.18,-0.18,-1.92,0.79,-0.27
2025-08-16 09:59:21 ,standing,0.04,-0.19,-0.19,-2.29,0.31,0.52
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-2.47,0.15,-0.73
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-1.37,1.59,-0.85
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-2.04,0.27,1.19
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-3.02,0.06,0.4
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-2.5,0.61,0.92
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-2.29,0.15,1.01
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-1.95,0.31,1.01
2025-08-16 09:59:21 ,standing,0.04,-0.18,-0.18,-1.83,0.79,0.89
2025-08-16 09:59:21 ,standing,0.04,-0.18,-0.18,-3.23,-0.55,0.92
2025-08-16 09:59:21 ,standing,0.04,-0.19,-0.19,-2.56,0.37,0.7
2025-08-16 09:59:21 ,standing,0.04,-0.18,-0.18,-1.86,1.34,0.43
2025-08-16 09:59:21 ,standing,0.04,-0.19,-0.19,-2.53,0.46,0.49
2025-08-16 09:59:21 ,standing,0.05,-0.19,-0.19,-3.54,0.31,-0.31
2025-08-16 09:59:21 ,standing,0.04,-0.19,-0.19,-4.0,0.61,-0.67
2025-08-16 09:59:21 ,standing,0.04,-0.18,-0.18,-3.33,0.64,-1.74
2025-08-16 09:59:21 ,standing,0.05,-0.18,-0.18,-2.14,0.92,-1.31
2025-08-16 09:59:21 ,standing,0.04,-0.18,-0.18,-2.56,0.31,-0.67
