Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-16 18:54:17 ,squating,-0.24,-0.2,-0.2,-29.57,-0.79,10.93
2025-08-16 18:54:17 ,squating,-0.16,-0.06,-0.06,-44.37,2.35,-8.64
2025-08-16 18:54:17 ,squating,-0.07,-0.03,-0.03,-51.51,2.41,-12.82
2025-08-16 18:54:18 ,squating,0.0,-0.05,-0.05,-66.41,-5.83,-9.55
2025-08-16 18:54:18 ,squating,-0.13,0.06,0.06,-53.62,-3.63,26.31
2025-08-16 18:54:18 ,squating,-0.01,-0.12,-0.12,-75.38,0.64,2.11
2025-08-16 18:54:18 ,squating,-0.17,0.04,0.04,-64.54,-5.86,15.17
2025-08-16 18:54:18 ,squating,-0.08,0.2,0.2,-81.45,12.85,-22.06
2025-08-16 18:54:18 ,squating,-0.08,0.17,0.17,-74.49,15.96,0.85
2025-08-16 18:54:18 ,squating,-0.06,0.34,0.34,-78.86,7.17,-8.64
2025-08-16 18:54:18 ,squating,-0.09,0.33,0.33,-85.63,3.39,-9.74
2025-08-16 18:54:18 ,squating,-0.08,0.36,0.36,-82.79,10.89,-6.26
2025-08-16 18:54:18 ,squating,0.04,0.53,0.53,-88.23,15.56,-23.41
2025-08-16 18:54:18 ,squating,-0.02,0.57,0.57,-79.41,2.75,-8.58
2025-08-16 18:54:18 ,squating,-0.14,0.49,0.49,-64.85,17.12,-39.06
2025-08-16 18:54:18 ,squating,0.1,0.59,0.59,-75.9,0.49,-20.66
2025-08-16 18:54:18 ,squating,-0.12,0.69,0.69,-74.8,-0.27,-6.96
2025-08-16 18:54:18 ,squating,-0.01,0.71,0.71,-81.85,-19.04,-1.5
2025-08-16 18:54:18 ,squating,0.03,0.7,0.7,-80.66,-31.86,16.88
2025-08-16 18:54:18 ,squating,-0.08,0.67,0.67,-71.96,-42.63,18.4
2025-08-16 18:54:18 ,squating,-0.1,0.77,0.77,-81.7,-32.65,4.3
2025-08-16 18:54:18 ,squating,-0.15,0.81,0.81,-81.67,-28.72,1.43
2025-08-16 18:54:18 ,squating,-0.12,0.84,0.84,-87.8,-29.48,3.88
2025-08-16 18:54:18 ,squating,-0.11,0.89,0.89,-87.86,-27.44,9.49
2025-08-16 18:54:18 ,squating,-0.19,0.91,0.91,-88.62,-31.46,9.98
2025-08-16 18:54:18 ,squating,-0.25,0.97,0.97,-68.88,-18.77,8.21
2025-08-16 18:54:18 ,squating,-0.18,1.04,1.04,-52.49,-1.53,-3.48
2025-08-16 18:54:18 ,squating,-0.15,1.14,1.14,-54.11,-15.38,-6.04
2025-08-16 18:54:18 ,squating,-0.27,1.1,1.1,-51.3,-23.44,4.36
2025-08-16 18:54:19 ,squating,-0.25,1.2,1.2,-35.13,-13.03,-3.54
2025-08-16 18:54:19 ,squating,-0.21,1.28,1.28,-21.73,-2.53,-6.5
2025-08-16 18:54:19 ,squating,-0.25,1.28,1.28,-6.41,-1.62,-2.87
2025-08-16 18:54:19 ,squating,-0.28,1.28,1.28,16.3,-3.23,4.39
2025-08-16 18:54:19 ,squating,-0.19,1.31,1.31,30.73,3.05,3.88
2025-08-16 18:54:19 ,squating,-0.21,1.26,1.26,44.46,15.93,15.59
2025-08-16 18:54:19 ,squating,-0.23,1.15,1.15,61.43,29.27,17.7
2025-08-16 18:54:19 ,squating,-0.23,1.1,1.1,77.91,40.22,15.01
2025-08-16 18:54:19 ,squating,-0.2,1.03,1.03,88.75,39.0,18.52
2025-08-16 18:54:19 ,squating,-0.22,0.95,0.95,94.94,38.82,17.55
2025-08-16 18:54:19 ,squating,-0.27,0.8,0.8,102.33,35.13,17.21
2025-08-16 18:54:19 ,squating,-0.25,0.8,0.8,100.52,29.88,2.35
2025-08-16 18:54:19 ,squating,-0.19,0.72,0.72,110.05,23.28,-9.83
2025-08-16 18:54:19 ,squating,-0.18,0.7,0.7,116.33,5.77,-20.78
2025-08-16 18:54:19 ,squating,-0.09,0.6,0.6,120.82,5.52,-16.51
2025-08-16 18:54:19 ,squating,-0.08,0.54,0.54,113.98,2.29,-3.54
2025-08-16 18:54:19 ,squating,-0.1,0.48,0.48,100.71,-2.26,9.31
2025-08-16 18:54:19 ,squating,-0.08,0.42,0.42,96.34,2.84,11.47
2025-08-16 18:54:19 ,squating,-0.1,0.34,0.34,94.6,2.87,19.41
2025-08-16 18:54:19 ,squating,-0.15,0.26,0.26,92.47,8.76,8.82
