Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.55,0.27
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.52,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.34,0.7
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.4,0.64
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.53,0.43,0.58
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.29,0.49,0.37
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.55,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.4,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.52,0.46
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.44,0.37,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.46,0.58
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.44,0.52,0.4
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.5,0.31,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.46,0.34
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.49,0.34
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.55,0.4
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.53,0.4,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.37,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.34,0.61
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.47,0.37,0.55
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.47,0.52,0.27
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.26,0.49,0.09
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.29,0.61,0.21
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.4,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.34,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.29,0.37,0.73
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.29,0.37,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.34,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.23,0.31,0.24
2025-08-02 13:15:54 ,sitting,0.16,0.87,0.87,-2.23,0.61,0.06
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.34,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.59,0.21,0.82
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.58,0.7
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.32,0.67,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.61,0.12
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.27,-0.12
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.4,0.12
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.62,0.55,0.64
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.55,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.55,0.64
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.46,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.18,0.4
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.72,0.12,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.81,-0.12,0.58
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.66,0.06,0.7
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.5,0.46,0.73
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.47,0.73,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.7,0.27
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.64,0.09
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.09,0.18
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.0,0.34
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,-0.03,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.03,0.82
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.53,0.0,0.85
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.66,0.0,0.76
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.44,0.21,0.76
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.35,0.34,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.37,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.23,0.46,0.27
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.34,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.31,0.64
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.59,0.37,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.27,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.15,0.4
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.69,-0.03,0.58
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,-0.06,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.87,0.87,-2.44,0.24,0.55
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.21,0.61
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.35,0.34,0.4
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.44,0.37,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.17,0.4,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.23,0.4,0.12
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.37,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.46,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.49,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.69,0.4,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.43,0.7
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.46,0.58
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.4,0.58
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.56,0.46,0.52
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.73,0.37
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.76,0.18
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.29,0.64,0.21
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.49,0.37
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.49,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.55,0.55
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.55,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.52,0.49
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.49,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.49,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.43,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.49,0.37
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.47,0.67,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.66,0.27,0.73
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.56,0.31,0.67
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.5,0.4,0.67
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.38,0.61,0.61
2025-08-02 13:15:54 ,sitting,0.16,0.87,0.87,-2.41,0.49,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.34,0.34
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.43,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.34,0.18
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.32,0.37,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.2,0.4,0.43
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.44,0.43,0.43
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.26,0.52,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.31,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.15,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.35,0.34,0.43
2025-08-02 13:15:54 ,sitting,0.15,0.88,0.88,-2.38,0.52,0.31
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.44,0.49,0.55
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.59,0.52,0.55
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.59,0.4,0.46
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.59,0.46,0.4
2025-08-02 13:15:54 ,sitting,0.16,0.88,0.88,-2.41,0.55,0.55
