Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.56,0.34,0.61
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.27,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.38,0.15,0.34
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.38,0.34,0.4
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.29,0.31,0.58
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.32,0.15,0.64
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.47,0.27,0.58
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.27,0.55
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.41,0.34,0.52
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.56,0.37,0.52
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.47,0.4,0.52
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.41,0.52,0.43
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.32,0.46,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.38,0.46,0.43
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.31,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.44,0.4,0.52
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.41,0.4,0.49
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.5,0.49,0.67
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.56,0.46,0.52
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.66,0.61,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.38,0.64,0.43
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.44,0.49,0.4
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.17,0.52,0.27
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.32,0.64,0.24
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.44,0.49,0.49
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.47,0.46,0.43
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.35,0.46,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.5,0.7,0.49
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.7,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.52,0.4
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.53,0.27,0.46
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.41,0.46,0.31
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.47,0.43,0.58
2025-08-02 13:18:17 ,sitting,0.13,0.87,0.87,-2.38,0.55,0.49
2025-08-02 13:18:17 ,sitting,0.13,0.88,0.88,-2.5,0.61,0.55
