Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.47,0.52,0.31
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.41,0.49,0.34
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.41,0.58,0.34
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.32,0.58,0.31
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.35,0.58,0.31
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.38,0.58,0.43
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.47,0.31,0.46
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.35,0.46,0.34
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.29,0.67,0.27
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.08,0.58,0.24
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.32,0.21,0.4
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.41,0.34,0.58
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.38,0.37,0.61
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.41,0.64,0.58
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.56,0.37,0.64
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.38,0.24,0.61
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.29,0.34,0.43
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.29,0.37,0.49
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.5,0.27,0.55
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.62,0.31,0.55
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.47,0.46,0.58
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.44,0.43,0.49
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.78,0.34,0.49
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.62,0.34,0.52
2025-08-02 13:10:48 ,sitting,0.21,0.86,0.86,-2.69,0.49,0.52
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.59,0.76,0.21
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.96,0.58,0.24
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.93,0.24,0.4
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.69,0.31,0.61
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.75,0.4,0.7
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.62,0.34,0.52
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.26,0.4,0.49
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.44,0.21,0.37
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.72,-0.15,0.46
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.5,-0.03,0.43
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.41,0.37,0.21
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.59,0.34,0.4
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.56,0.03,0.43
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.35,0.24,0.21
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.26,0.46,-0.15
2025-08-02 13:10:48 ,sitting,0.23,0.86,0.86,-1.92,0.0,0.18
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-2.41,-0.27,0.43
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.81,-0.46,0.82
2025-08-02 13:10:48 ,sitting,0.22,0.87,0.87,-2.96,-0.46,0.92
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-3.05,-0.49,1.22
2025-08-02 13:10:48 ,sitting,0.21,0.86,0.86,-3.57,-0.61,1.4
2025-08-02 13:10:48 ,sitting,0.2,0.87,0.87,-3.75,0.15,1.01
2025-08-02 13:10:48 ,sitting,0.21,0.87,0.87,-2.14,2.01,-0.31
2025-08-02 13:10:48 ,sitting,0.22,0.86,0.86,-1.74,1.98,-1.04
2025-08-02 13:10:48 ,sitting,0.23,0.86,0.86,-2.69,0.58,-0.67
2025-08-02 13:10:48 ,sitting,0.24,0.87,0.87,-2.78,-0.85,0.18
2025-08-02 13:10:48 ,sitting,0.23,0.87,0.87,-2.93,-1.28,1.1
